"TOA5","CR6Series","CR6","10158","CR6.Std.09.02 CR6-WIFI.04.00.01","CPU:McGill_University_Program_Version34 May 7 2020.CR6","30372","TPS_3100_Data"
"TIMESTAMP","RECORD","RX","TPS_Wind_Spd_ms_Max","TPS_Baro_Press_mbar_Corrected","TPS_Time_Sec","TPS_Precip_Rate_1minAvg_mmHr","TPS_Total_Accum_mm","TPS_Pwr_Sensor_W","TPS_Pwr_Ref_W","TPS_Amb_Temp_C","TPS_Enc_Temp_C","TPS_Wind_Spd_ms","TPS_Coll_Eff","TPS_Pwr_Offset_W","TPS_Pwr_OffsetRad_W","TPS_Raw_Precip_Rate_1minAvg_mmHr","TPS_Raw_Precip_Rate_5minAvg_mmHr","TPS_Solar_Rad_Wm2","TPS_Net_Rad_Wm2","TPS_Baro_Press_mbar","TPS_Air_Temp_C","TPS_RH_perc"
"TS","RN","","","mbar","","","","","","","","","","","","","","","","","",""
"","","Smp","Max","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-05-13 05:50:00",7841," 1589350482,00.00,00000.00,036.4,037.1,003.8,011.7,01.2,0.997,000.7,000.2,-0.20,-0.19,0003,-103,1003.2,004.2,33.8  ",1.2,1019,1.589351E+09,0,0,36.4,37.1,3.8,11.7,1.2,0.997,0.7,0.2,-0.2,-0.19,3,-103,1003.2,4.2,33.8
"2020-05-13 05:51:00",7842," 1589350542,00.00,00000.00,044.1,043.4,003.8,011.7,01.6,0.994,000.8,000.2,-0.03,-0.24,0003,-103,1003.1,004.1,33.8  ",1.6,1019,1.589351E+09,0,0,44.1,43.4,3.8,11.7,1.6,0.994,0.8,0.2,-0.03,-0.24,3,-103,1003.1,4.1,33.8
"2020-05-13 05:52:00",7843," 1589350602,00.00,00000.00,051.9,052.9,003.8,011.7,02.2,0.989,000.8,000.2,-0.25,-0.27,0003,-103,1003.2,004.1,33.5  ",2.2,1019,1.589351E+09,0,0,51.9,52.9,3.8,11.7,2.2,0.989,0.8,0.2,-0.25,-0.27,3,-103,1003.2,4.1,33.5
"2020-05-13 05:53:00",7844," 1589350662,00.00,00000.00,035.5,037.1,003.8,011.7,01.2,0.996,000.7,000.2,-0.30,-0.29,0003,-103,1003.2,004.2,33.9  ",1.2,1019,1.589351E+09,0,0,35.5,37.1,3.8,11.7,1.2,0.996,0.7,0.2,-0.3,-0.29,3,-103,1003.2,4.2,33.9
"2020-05-13 05:54:00",7845," 1589350722,00.00,00000.00,059.9,059.8,003.8,011.7,02.7,0.982,000.9,000.2,-0.12,-0.36,0003,-103,1003.3,004.2,33.6  ",2.7,1019,1.589351E+09,0,0,59.9,59.8,3.8,11.7,2.7,0.982,0.9,0.2,-0.12,-0.36,3,-103,1003.3,4.2,33.6
"2020-05-13 05:55:00",7846," 1589350782,00.00,00000.00,039.9,039.2,003.8,011.7,01.3,0.994,000.7,000.2,-0.02,-0.36,0003,-103,1003.1,004.2,33.8  ",1.3,1019,1.589351E+09,0,0,39.9,39.2,3.8,11.7,1.3,0.994,0.7,0.2,-0.02,-0.36,3,-103,1003.1,4.2,33.8
"2020-05-13 05:56:00",7847," 1589350842,00.00,00000.00,047.7,046.0,003.7,011.7,01.8,0.990,000.8,000.2,00.09,-0.32,0003,-103,1003.1,004.2,33.2  ",1.8,1019,1.589351E+09,0,0,47.7,46,3.7,11.7,1.8,0.99,0.8,0.2,0.09,-0.32,3,-103,1003.1,4.2,33.2
"2020-05-13 05:57:00",7848," 1589350902,00.00,00000.00,047.2,046.6,003.7,011.7,01.8,0.990,000.8,000.2,-0.04,-0.30,0003,-103,1003.3,004.2,33.7  ",1.8,1019,1.589351E+09,0,0,47.2,46.6,3.7,11.7,1.8,0.99,0.8,0.2,-0.04,-0.3,3,-103,1003.3,4.2,33.7
"2020-05-13 05:58:00",7849," 1589350962,00.00,00000.00,050.5,049.5,003.8,011.7,02.0,0.989,000.8,000.2,-0.01,-0.29,0003,-103,1003.2,004.2,33.0  ",2,1019,1.589351E+09,0,0,50.5,49.5,3.8,11.7,2,0.989,0.8,0.2,-0.01,-0.29,3,-103,1003.2,4.2,33
"2020-05-13 05:59:00",7850," 1589351022,00.00,00000.00,068.1,065.5,003.8,011.7,03.2,0.985,001.0,000.2,00.17,-0.22,0004,-104,1003.2,004.2,33.4  ",3.2,1019,1.589351E+09,0,0,68.1,65.5,3.8,11.7,3.2,0.985,1,0.2,0.17,-0.22,4,-104,1003.2,4.2,33.4
"2020-05-13 06:00:00",7851," 1589351082,00.00,00000.00,044.1,044.6,003.8,011.7,01.7,0.993,000.8,000.2,-0.17,-0.14,0003,-103,1003.2,004.2,33.5  ",1.7,1019,1.589351E+09,0,0,44.1,44.6,3.8,11.7,1.7,0.993,0.8,0.2,-0.17,-0.14,3,-103,1003.2,4.2,33.5
"2020-05-13 06:01:00",7852," 1589351142,00.00,00000.00,059.9,059.2,003.9,011.7,02.7,0.993,000.9,000.2,-0.05,-0.20,0003,-103,1003.2,004.4,32.4  ",2.7,1019,1.589351E+09,0,0,59.9,59.2,3.9,11.7,2.7,0.993,0.9,0.2,-0.05,-0.2,3,-103,1003.2,4.4,32.4
"2020-05-13 06:02:00",7853," 1589351202,00.00,00000.00,055.5,056.5,004.0,011.8,02.5,0.998,000.9,000.2,-0.26,-0.18,0003,-104,1003.2,004.5,32.2  ",2.5,1019,1.589351E+09,0,0,55.5,56.5,4,11.8,2.5,0.998,0.9,0.2,-0.26,-0.18,3,-104,1003.2,4.5,32.2
"2020-05-13 06:03:00",7854," 1589351262,00.00,00000.00,052.1,048.5,004.0,011.8,01.9,1.000,000.8,000.2,00.32,-0.22,0003,-104,1003.2,004.5,31.8  ",1.9,1019,1.589351E+09,0,0,52.1,48.5,4,11.8,1.9,1,0.8,0.2,0.32,-0.22,3,-104,1003.2,4.5,31.8
"2020-05-13 06:04:00",7855," 1589351322,00.00,00000.00,053.5,053.2,004.0,011.8,02.3,1.000,000.8,000.2,-0.09,-0.18,0003,-105,1003.2,004.4,32.3  ",2.3,1019,1.589351E+09,0,0,53.5,53.2,4,11.8,2.3,1,0.8,0.2,-0.09,-0.18,3,-105,1003.2,4.4,32.3
"2020-05-13 06:05:00",7856," 1589351382,00.00,00000.00,038.4,037.7,003.9,011.8,01.3,0.999,000.7,000.2,-0.01,-0.22,0003,-104,1003.3,004.2,33.4  ",1.3,1019,1.589351E+09,0,0,38.4,37.7,3.9,11.8,1.3,0.999,0.7,0.2,-0.01,-0.22,3,-104,1003.3,4.2,33.4
"2020-05-13 06:06:00",7857," 1589351442,00.00,00000.00,051.0,049.8,003.8,011.8,02.0,0.990,000.8,000.2,00.02,-0.20,0003,-104,1003.3,004.2,33.2  ",2,1019,1.589351E+09,0,0,51,49.8,3.8,11.8,2,0.99,0.8,0.2,0.02,-0.2,3,-104,1003.3,4.2,33.2
"2020-05-13 06:07:00",7858," 1589351502,00.00,00000.00,041.7,041.9,003.7,011.8,01.5,0.993,000.7,000.2,-0.14,-0.20,0003,-103,1003.3,004.2,33.5  ",1.5,1019,1.589352E+09,0,0,41.7,41.9,3.7,11.8,1.5,0.993,0.7,0.2,-0.14,-0.2,3,-103,1003.3,4.2,33.5
"2020-05-13 06:08:00",7859," 1589351562,00.00,00000.00,032.9,035.1,003.6,011.8,01.1,0.994,000.7,000.2,-0.37,-0.21,0003,-104,1003.2,003.7,35.8  ",1.1,1019,1.589352E+09,0,0,32.9,35.1,3.6,11.8,1.1,0.994,0.7,0.2,-0.37,-0.21,3,-104,1003.2,3.7,35.8
"2020-05-13 06:09:00",7860," 1589351622,00.00,00000.00,036.4,036.9,003.4,011.8,01.2,0.989,000.7,000.2,-0.17,-0.32,0003,-102,1003.3,003.7,35.6  ",1.2,1019,1.589352E+09,0,0,36.4,36.9,3.4,11.8,1.2,0.989,0.7,0.2,-0.17,-0.32,3,-102,1003.3,3.7,35.6
"2020-05-13 06:10:00",7861," 1589351683,00.00,00000.00,027.9,028.6,003.2,011.8,00.7,0.996,000.6,000.2,-0.18,-0.35,0003,-101,1003.3,003.4,38.1  ",0.7,1019,1.589352E+09,0,0,27.9,28.6,3.2,11.8,0.7,0.996,0.6,0.2,-0.18,-0.35,3,-101,1003.3,3.4,38.1
"2020-05-13 06:11:00",7862," 1589351742,00.00,00000.00,023.2,024.0,003.0,011.8,00.5,0.999,000.6,000.2,-0.18,-0.35,0003,-101,1003.2,003.2,38.7  ",0.5,1019,1.589352E+09,0,0,23.2,24,3,11.8,0.5,0.999,0.6,0.2,-0.18,-0.35,3,-101,1003.2,3.2,38.7
"2020-05-13 06:12:00",7863," 1589351802,00.00,00000.00,041.3,042.1,002.7,011.7,01.5,0.962,000.7,000.2,-0.21,-0.40,0003,-101,1003.3,002.9,39.1  ",1.5,1019,1.589352E+09,0,0,41.3,42.1,2.7,11.7,1.5,0.962,0.7,0.2,-0.21,-0.4,3,-101,1003.3,2.9,39.1
"2020-05-13 06:13:00",7864," 1589351862,00.00,00000.00,038.4,037.0,002.4,011.6,01.2,0.971,000.7,000.2,00.06,-0.38,0003,-100,1003.3,002.8,40.3  ",1.2,1019,1.589352E+09,0,0,38.4,37,2.4,11.6,1.2,0.971,0.7,0.2,0.06,-0.38,3,-100,1003.3,2.8,40.3
"2020-05-13 06:14:00",7865," 1589351922,00.00,00000.00,029.5,029.0,002.2,011.6,00.7,0.991,000.6,000.2,-0.03,-0.32,0003,-098,1003.3,002.5,42.8  ",0.7,1019,1.589352E+09,0,0,29.5,29,2.2,11.6,0.7,0.991,0.6,0.2,-0.03,-0.32,3,-98,1003.3,2.5,42.8
"2020-05-13 06:15:00",7866," 1589351982,00.00,00000.00,042.0,043.5,001.9,011.5,01.5,0.936,000.8,000.2,-0.29,-0.30,0003,-098,1003.2,002.5,42.3  ",1.5,1019,1.589352E+09,0,0,42,43.5,1.9,11.5,1.5,0.936,0.8,0.2,-0.29,-0.3,3,-98,1003.2,2.5,42.3
"2020-05-13 06:16:00",7867," 1589352042,00.00,00000.00,044.7,043.2,001.8,011.5,01.5,0.933,000.8,000.2,00.06,-0.31,0003,-097,1003.3,002.4,42.1  ",1.5,1019,1.589352E+09,0,0,44.7,43.2,1.8,11.5,1.5,0.933,0.8,0.2,0.06,-0.31,3,-97,1003.3,2.4,42.1
"2020-05-13 06:17:00",7868," 1589352102,00.00,00000.00,036.5,037.5,001.6,011.4,01.2,0.958,000.7,000.2,-0.21,-0.26,0003,-097,1003.2,002.2,43.9  ",1.2,1019,1.589352E+09,0,0,36.5,37.5,1.6,11.4,1.2,0.958,0.7,0.2,-0.21,-0.26,3,-97,1003.2,2.2,43.9
"2020-05-13 06:18:00",7869," 1589352162,00.00,00000.00,036.5,036.4,001.5,011.4,01.1,0.961,000.7,000.2,-0.09,-0.27,0003,-096,1003.3,002.1,44.3  ",1.1,1019,1.589352E+09,0,0,36.5,36.4,1.5,11.4,1.1,0.961,0.7,0.2,-0.09,-0.27,3,-96,1003.3,2.1,44.3
"2020-05-13 06:19:00",7870," 1589352222,00.00,00000.00,034.8,035.0,001.4,011.3,01.0,0.965,000.7,000.2,-0.12,-0.29,0003,-096,1003.2,002.0,46.9  ",1,1019,1.589352E+09,0,0,34.8,35,1.4,11.3,1,0.965,0.7,0.2,-0.12,-0.29,3,-96,1003.2,2,46.9
"2020-05-13 06:20:00",7871," 1589352282,00.00,00000.00,033.3,031.7,001.2,011.2,00.9,0.977,000.6,000.2,00.09,-0.27,0003,-095,1003.3,002.0,46.6  ",0.9,1019,1.589352E+09,0,0,33.3,31.7,1.2,11.2,0.9,0.977,0.6,0.2,0.09,-0.27,3,-95,1003.3,2,46.6
"2020-05-13 06:21:00",7872," 1589352342,00.00,00000.00,039.0,039.9,001.1,011.1,01.3,0.936,000.7,000.2,-0.20,-0.25,0003,-094,1003.4,001.7,46.7  ",1.3,1019,1.589352E+09,0,0,39,39.9,1.1,11.1,1.3,0.936,0.7,0.2,-0.2,-0.25,3,-94,1003.4,1.7,46.7
"2020-05-13 06:22:00",7873," 1589352402,00.00,00000.00,045.7,042.9,001.0,011.1,01.5,0.915,000.7,000.2,00.21,-0.27,0003,-094,1003.4,001.7,49.4  ",1.5,1019,1.589352E+09,0,0,45.7,42.9,1,11.1,1.5,0.915,0.7,0.2,0.21,-0.27,3,-94,1003.4,1.7,49.4
"2020-05-13 06:23:00",7874," 1589352462,00.00,00000.00,030.2,028.9,000.9,011.0,00.7,0.986,000.6,000.2,00.06,-0.17,0003,-093,1003.3,001.6,49.4  ",0.7,1019,1.589352E+09,0,0,30.2,28.9,0.9,11,0.7,0.986,0.6,0.2,0.06,-0.17,3,-93,1003.3,1.6,49.4
"2020-05-13 06:24:00",7875," 1589352522,00.00,00000.00,035.9,034.3,000.8,010.9,01.0,0.963,000.7,000.2,00.08,-0.17,0003,-093,1003.4,001.7,50.5  ",1,1019,1.589353E+09,0,0,35.9,34.3,0.8,10.9,1,0.963,0.7,0.2,0.08,-0.17,3,-93,1003.4,1.7,50.5
"2020-05-13 06:25:00",7876," 1589352582,00.00,00000.00,035.9,034.4,000.8,010.9,01.0,0.962,000.7,000.2,00.07,-0.12,0003,-092,1003.4,001.8,51.5  ",1,1019,1.589353E+09,0,0,35.9,34.4,0.8,10.9,1,0.962,0.7,0.2,0.07,-0.12,3,-92,1003.4,1.8,51.5
"2020-05-13 06:26:00",7877," 1589352642,00.00,00000.00,038.6,039.1,000.9,010.8,01.3,0.937,000.7,000.2,-0.16,-0.13,0003,-093,1003.4,001.8,51.5  ",1.3,1019,1.589353E+09,0,0,38.6,39.1,0.9,10.8,1.3,0.937,0.7,0.2,-0.16,-0.13,3,-93,1003.4,1.8,51.5
"2020-05-13 06:27:00",7878," 1589352702,00.00,00000.00,030.4,031.5,000.9,010.7,00.8,0.976,000.6,000.2,-0.22,-0.15,0003,-094,1003.3,001.3,52.9  ",0.8,1019,1.589353E+09,0,0,30.4,31.5,0.9,10.7,0.8,0.976,0.6,0.2,-0.22,-0.15,3,-94,1003.3,1.3,52.9
"2020-05-13 06:28:00",7879," 1589352762,00.00,00000.00,028.4,027.8,000.7,010.7,00.7,0.989,000.6,000.2,-0.02,-0.23,0003,-093,1003.3,001.4,53.5  ",0.7,1019,1.589353E+09,0,0,28.4,27.8,0.7,10.7,0.7,0.989,0.6,0.2,-0.02,-0.23,3,-93,1003.3,1.4,53.5
"2020-05-13 06:29:00",7880," 1589352822,00.00,00000.00,026.5,025.7,000.6,010.6,00.6,0.994,000.6,000.2,00.00,-0.23,0003,-092,1003.4,001.4,52.6  ",0.6,1019,1.589353E+09,0,0,26.5,25.7,0.6,10.6,0.6,0.994,0.6,0.2,0,-0.23,3,-92,1003.4,1.4,52.6
"2020-05-13 06:30:00",7881," 1589352882,00.00,00000.00,036.5,036.2,000.6,010.6,01.1,0.950,000.7,000.2,-0.06,-0.26,0003,-092,1003.3,001.6,52.2  ",1.1,1019,1.589353E+09,0,0,36.5,36.2,0.6,10.6,1.1,0.95,0.7,0.2,-0.06,-0.26,3,-92,1003.3,1.6,52.2
"2020-05-13 06:31:00",7882," 1589352942,00.00,00000.00,048.4,047.8,000.7,010.5,01.8,0.869,000.8,000.2,-0.04,-0.25,0003,-092,1003.5,001.6,53.2  ",1.8,1019,1.589353E+09,0,0,48.4,47.8,0.7,10.5,1.8,0.869,0.8,0.2,-0.04,-0.25,3,-92,1003.5,1.6,53.2
"2020-05-13 06:32:00",7883," 1589353002,00.00,00000.00,036.1,034.9,000.7,010.4,01.0,0.958,000.7,000.2,00.04,-0.22,0003,-092,1003.4,001.6,53.4  ",1,1019,1.589353E+09,0,0,36.1,34.9,0.7,10.4,1,0.958,0.7,0.2,0.04,-0.22,3,-92,1003.4,1.6,53.4
"2020-05-13 06:33:00",7884," 1589353062,00.00,00000.00,031.0,030.4,000.7,010.4,00.8,0.979,000.6,000.2,-0.01,-0.20,0003,-092,1003.4,001.4,53.7  ",0.8,1019,1.589353E+09,0,0,31,30.4,0.7,10.4,0.8,0.979,0.6,0.2,-0.01,-0.2,3,-92,1003.4,1.4,53.7
"2020-05-13 06:34:00",7885," 1589353122,00.00,00000.00,029.0,030.8,000.6,010.3,00.8,0.978,000.6,000.2,-0.29,-0.20,0003,-092,1003.3,001.5,54.5  ",0.8,1019,1.589353E+09,0,0,29,30.8,0.6,10.3,0.8,0.978,0.6,0.2,-0.29,-0.2,3,-92,1003.3,1.5,54.5
"2020-05-13 06:35:00",7886," 1589353182,00.00,00000.00,028.5,029.1,000.6,010.3,00.7,0.984,000.6,000.2,-0.15,-0.25,0003,-092,1003.4,001.4,55.1  ",0.7,1019,1.589353E+09,0,0,28.5,29.1,0.6,10.3,0.7,0.984,0.6,0.2,-0.15,-0.25,3,-92,1003.4,1.4,55.1
"2020-05-13 06:36:00",7887," 1589353242,00.00,00000.00,029.0,028.5,000.5,010.2,00.7,0.986,000.6,000.2,-0.03,-0.27,0003,-091,1003.4,001.4,54.6  ",0.7,1019,1.589353E+09,0,0,29,28.5,0.5,10.2,0.7,0.986,0.6,0.2,-0.03,-0.27,3,-91,1003.4,1.4,54.6
"2020-05-13 06:37:00",7888," 1589353302,00.00,00000.00,028.2,029.2,000.5,010.2,00.7,0.983,000.6,000.2,-0.20,-0.30,0003,-092,1003.3,001.1,55.9  ",0.7,1019,1.589353E+09,0,0,28.2,29.2,0.5,10.2,0.7,0.983,0.6,0.2,-0.2,-0.3,3,-92,1003.3,1.1,55.9
"2020-05-13 06:38:00",7889," 1589353362,00.00,00000.00,029.2,028.5,000.3,010.1,00.7,0.985,000.6,000.2,-0.01,-0.31,0003,-091,1003.4,001.2,55.6  ",0.7,1019,1.589353E+09,0,0,29.2,28.5,0.3,10.1,0.7,0.985,0.6,0.2,-0.01,-0.31,3,-91,1003.4,1.2,55.6
"2020-05-13 06:39:00",7890," 1589353422,00.00,00000.00,030.3,034.5,000.4,010.0,01.0,0.957,000.7,000.2,-0.58,-0.31,0003,-091,1003.4,001.2,55.4  ",1,1019,1.589353E+09,0,0,30.3,34.5,0.4,10,1,0.957,0.7,0.2,-0.58,-0.31,3,-91,1003.4,1.2,55.4
"2020-05-13 06:40:00",7891," 1589353482,00.00,00000.00,034.6,033.6,000.4,010.0,00.9,0.962,000.7,000.2,00.01,-0.38,0003,-091,1003.5,001.2,55.8  ",0.9,1019,1.589353E+09,0,0,34.6,33.6,0.4,10,0.9,0.962,0.7,0.2,0.01,-0.38,3,-91,1003.5,1.2,55.8
"2020-05-13 06:41:00",7892," 1589353542,00.00,00000.00,028.8,028.5,000.3,010.0,00.7,0.985,000.6,000.2,-0.05,-0.33,0003,-091,1003.4,001.1,56.6  ",0.7,1019,1.589354E+09,0,0,28.8,28.5,0.3,10,0.7,0.985,0.6,0.2,-0.05,-0.33,3,-91,1003.4,1.1,56.6
"2020-05-13 06:42:00",7893," 1589353602,00.00,00000.00,036.2,035.9,000.3,009.9,01.1,0.948,000.7,000.2,-0.06,-0.32,0003,-091,1003.4,001.1,56.5  ",1.1,1019,1.589354E+09,0,0,36.2,35.9,0.3,9.9,1.1,0.948,0.7,0.2,-0.06,-0.32,3,-91,1003.4,1.1,56.5
"2020-05-13 06:43:00",7894," 1589353662,00.00,00000.00,031.9,029.8,000.3,009.8,00.8,0.980,000.6,000.2,00.14,-0.31,0003,-090,1003.5,001.4,54.8  ",0.8,1019,1.589354E+09,0,0,31.9,29.8,0.3,9.8,0.8,0.98,0.6,0.2,0.14,-0.31,3,-90,1003.5,1.4,54.8
"2020-05-13 06:44:00",7895," 1589353722,00.00,00000.00,032.1,031.2,000.3,009.8,00.8,0.974,000.6,000.2,00.00,-0.26,0003,-091,1003.4,001.1,55.0  ",0.8,1019,1.589354E+09,0,0,32.1,31.2,0.3,9.8,0.8,0.974,0.6,0.2,0,-0.26,3,-91,1003.4,1.1,55
"2020-05-13 06:45:00",7896," 1589353782,00.00,00000.00,028.5,028.0,000.3,009.8,00.7,0.987,000.6,000.2,-0.03,-0.14,0003,-090,1003.5,001.0,54.9  ",0.7,1019,1.589354E+09,0,0,28.5,28,0.3,9.8,0.7,0.987,0.6,0.2,-0.03,-0.14,3,-90,1003.5,1,54.9
"2020-05-13 06:46:00",7897," 1589353842,00.00,00000.00,030.1,030.0,000.3,009.7,00.8,0.979,000.6,000.2,-0.07,-0.17,0003,-090,1003.5,001.2,54.3  ",0.8,1019,1.589354E+09,0,0,30.1,30,0.3,9.7,0.8,0.979,0.6,0.2,-0.07,-0.17,3,-90,1003.5,1.2,54.3
"2020-05-13 06:47:00",7898," 1589353902,00.00,00000.00,034.9,034.5,000.3,009.7,01.0,0.956,000.7,000.2,-0.06,-0.17,0003,-091,1003.4,001.2,54.2  ",1,1019,1.589354E+09,0,0,34.9,34.5,0.3,9.7,1,0.956,0.7,0.2,-0.06,-0.17,3,-91,1003.4,1.2,54.2
"2020-05-13 06:48:00",7899," 1589353962,00.00,00000.00,039.7,040.5,000.4,009.6,01.3,0.918,000.7,000.2,-0.20,-0.19,0003,-090,1003.4,001.4,53.2  ",1.3,1019,1.589354E+09,0,0,39.7,40.5,0.4,9.6,1.3,0.918,0.7,0.2,-0.2,-0.19,3,-90,1003.4,1.4,53.2
"2020-05-13 06:49:00",7900," 1589354022,00.00,00000.00,035.6,036.4,000.6,009.6,01.1,0.948,000.7,000.2,-0.19,-0.28,0003,-091,1003.5,001.3,51.8  ",1.1,1019,1.589354E+09,0,0,35.6,36.4,0.6,9.6,1.1,0.948,0.7,0.2,-0.19,-0.28,3,-91,1003.5,1.3,51.8
"2020-05-13 06:50:00",7901," 1589354082,00.00,00000.00,029.0,030.0,000.5,009.6,00.8,0.980,000.6,000.2,-0.20,-0.28,0003,-092,1003.5,001.2,52.0  ",0.8,1019,1.589354E+09,0,0,29,30,0.5,9.6,0.8,0.98,0.6,0.2,-0.2,-0.28,3,-92,1003.5,1.2,52
"2020-05-13 06:51:00",7902," 1589354142,00.00,00000.00,026.8,029.9,000.5,009.5,00.8,0.980,000.6,000.2,-0.44,-0.35,0003,-091,1003.5,001.2,52.3  ",0.8,1019,1.589354E+09,0,0,26.8,29.9,0.5,9.5,0.8,0.98,0.6,0.2,-0.44,-0.35,3,-91,1003.5,1.2,52.3
"2020-05-13 06:52:00",7903," 1589354202,00.00,00000.00,035.1,035.1,000.5,009.5,01.0,0.955,000.7,000.2,-0.10,-0.39,0003,-091,1003.5,001.3,53.1  ",1,1019,1.589354E+09,0,0,35.1,35.1,0.5,9.5,1,0.955,0.7,0.2,-0.1,-0.39,3,-91,1003.5,1.3,53.1
"2020-05-13 06:53:00",7904," 1589354262,00.00,00000.00,036.4,037.6,000.6,009.5,01.2,0.941,000.7,000.2,-0.23,-0.39,0003,-091,1003.5,001.1,53.8  ",1.2,1019,1.589354E+09,0,0,36.4,37.6,0.6,9.5,1.2,0.941,0.7,0.2,-0.23,-0.39,3,-91,1003.5,1.1,53.8
"2020-05-13 06:54:00",7905," 1589354322,00.00,00000.00,031.9,031.6,000.4,009.4,00.8,0.973,000.6,000.2,-0.06,-0.39,0003,-092,1003.5,000.9,55.0  ",0.8,1019,1.589354E+09,0,0,31.9,31.6,0.4,9.4,0.8,0.973,0.6,0.2,-0.06,-0.39,3,-92,1003.5,0.9,55
"2020-05-13 06:55:00",7906," 1589354382,00.00,00000.00,033.6,032.3,000.3,009.4,00.9,0.969,000.6,000.2,00.06,-0.38,0003,-091,1003.5,001.0,55.6  ",0.9,1019,1.589354E+09,0,0,33.6,32.3,0.3,9.4,0.9,0.969,0.6,0.2,0.06,-0.38,3,-91,1003.5,1,55.6
"2020-05-13 06:56:00",7907," 1589354442,00.00,00000.00,029.0,032.7,000.3,009.4,00.9,0.966,000.6,000.2,-0.51,-0.33,0003,-090,1003.5,001.1,54.2  ",0.9,1019,1.589354E+09,0,0,29,32.7,0.3,9.4,0.9,0.966,0.6,0.2,-0.51,-0.33,3,-90,1003.5,1.1,54.2
"2020-05-13 06:57:00",7908," 1589354502,00.00,00000.00,041.8,041.9,000.5,009.3,01.4,0.909,000.7,000.2,-0.12,-0.35,0003,-091,1003.4,001.3,53.8  ",1.4,1019,1.589354E+09,0,0,41.8,41.9,0.5,9.3,1.4,0.909,0.7,0.2,-0.12,-0.35,3,-91,1003.4,1.3,53.8
"2020-05-13 06:58:00",7909," 1589354562,00.00,00000.00,032.5,033.2,000.5,009.3,00.9,0.965,000.7,000.2,-0.17,-0.35,0003,-092,1003.5,001.1,54.5  ",0.9,1019,1.589355E+09,0,0,32.5,33.2,0.5,9.3,0.9,0.965,0.7,0.2,-0.17,-0.35,3,-92,1003.5,1.1,54.5
"2020-05-13 06:59:00",7910," 1589354622,00.00,00000.00,027.8,026.8,000.4,009.3,00.6,0.991,000.6,000.2,00.03,-0.33,0003,-091,1003.5,000.9,55.4  ",0.6,1019,1.589355E+09,0,0,27.8,26.8,0.4,9.3,0.6,0.991,0.6,0.2,0.03,-0.33,3,-91,1003.5,0.9,55.4
"2020-05-13 07:00:00",7911," 1589354682,00.00,00000.00,030.9,029.7,000.3,009.3,00.7,0.980,000.6,000.2,00.05,-0.31,0003,-090,1003.4,001.1,54.5  ",0.7,1019,1.589355E+09,0,0,30.9,29.7,0.3,9.3,0.7,0.98,0.6,0.2,0.05,-0.31,3,-90,1003.4,1.1,54.5
"2020-05-13 07:01:00",7912," 1589354742,00.00,00000.00,032.2,035.7,000.3,009.2,01.1,0.950,000.7,000.2,-0.50,-0.30,0003,-090,1003.6,001.2,54.8  ",1.1,1019,1.589355E+09,0,0,32.2,35.7,0.3,9.2,1.1,0.95,0.7,0.2,-0.5,-0.3,3,-90,1003.6,1.2,54.8
"2020-05-13 07:02:00",7913," 1589354802,00.00,00000.00,033.2,035.2,000.4,009.2,01.0,0.953,000.7,000.2,-0.32,-0.31,0003,-091,1003.5,001.0,55.2  ",1,1019,1.589355E+09,0,0,33.2,35.2,0.4,9.2,1,0.953,0.7,0.2,-0.32,-0.31,3,-91,1003.5,1,55.2
"2020-05-13 07:03:00",7914," 1589354862,00.00,00000.00,039.7,043.0,000.4,009.2,01.5,0.899,000.8,000.2,-0.48,-0.40,0003,-091,1003.5,001.2,54.5  ",1.5,1019,1.589355E+09,0,0,39.7,43,0.4,9.2,1.5,0.899,0.8,0.2,-0.48,-0.4,3,-91,1003.5,1.2,54.5
"2020-05-13 07:04:00",7915," 1589354922,00.00,00000.00,054.2,051.6,000.6,009.2,02.0,0.837,000.8,000.2,00.19,-0.40,0003,-091,1003.5,001.5,51.5  ",2,1019,1.589355E+09,0,0,54.2,51.6,0.6,9.2,2,0.837,0.8,0.2,0.19,-0.4,3,-91,1003.5,1.5,51.5
"2020-05-13 07:05:00",7916," 1589354982,00.00,00000.00,044.4,045.0,000.8,009.2,01.6,0.895,000.8,000.2,-0.17,-0.39,0003,-092,1003.4,001.3,51.8  ",1.6,1019,1.589355E+09,0,0,44.4,45,0.8,9.2,1.6,0.895,0.8,0.2,-0.17,-0.39,3,-92,1003.4,1.3,51.8
"2020-05-13 07:06:00",7917," 1589355042,00.00,00000.00,035.4,036.9,000.8,009.2,01.1,0.949,000.7,000.2,-0.27,-0.44,0003,-093,1003.6,001.0,53.5  ",1.1,1019,1.589355E+09,0,0,35.4,36.9,0.8,9.2,1.1,0.949,0.7,0.2,-0.27,-0.44,3,-93,1003.6,1,53.5
"2020-05-13 07:07:00",7918," 1589355102,00.00,00000.00,038.4,040.9,000.8,009.2,01.4,0.923,000.7,000.2,-0.38,-0.37,0003,-092,1003.5,001.1,52.3  ",1.4,1019,1.589355E+09,0,0,38.4,40.9,0.8,9.2,1.4,0.923,0.7,0.2,-0.38,-0.37,3,-92,1003.5,1.1,52.3
