"TOA5","CR6Series","CR6","10158","CR6.Std.09.02 CR6-WIFI.04.00.01","CPU:McGill_University_Program_Version32.CR6 Feb 3rd.cr6","64318","Met_Data"
"TIMESTAMP","RECORD","LWMDry_Tot","LWMCon_Tot","LWMWet_Tot","Current_Avg","Current_Max","Frequency","WS_ms","Mean_WindDir","WindDir_SD","CMP10_Solar_uWm2_Avg","CMP10_Solar_uWm2_Std","Temp1_Avg","Temp2_Avg","Temp3_Avg","Temp4_Avg","Temp5_Avg","Temp6_Avg","Temp7_Avg","Temp8_Avg","RH1","RH2","RH3","RH4","RH5","RH6","RH7","RH8"
"TS","RN","Minutes","Minutes","Minutes","Amps_rms","Amps_rms","Hz","meters/second","Deg","Deg","uW/mÂ²","uW/mÂ²","DegC","DegC","DegC","DegC","DegC","DegC","DegC","DegC","%","%","%","%","%","%","%","%"
"","","Tot","Tot","Tot","Avg","Max","Smp","WVc","WVc","WVc","Avg","Std","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-02-23 12:45:00",5666,0,5,0,21.7,26.93,"NAN",2.446,261.1,22.25,131.6719,4.168113,-2.904048,-2.822166,-2.951792,-2.89485,-2.904369,-2.704458,-2.841965,-2.926277,76.19,75.9,76.55,76.32,75.77,75.66,75.65,76.45
"2020-02-23 12:50:00",5667,0,5,0,21.01,25.32,"NAN",2.59,263.6,18.47,146.5467,4.721942,-2.861464,-2.756979,-2.900068,-2.840745,-2.839923,-2.628815,-2.769722,-2.857986,76.02,75.5,76.3,76.01,75.26,75.18,75.13,76.26
"2020-02-23 12:55:00",5668,0,5,0,22.23,27.54,"NAN",1.777,270.6,24.5,161.6599,4.0796,-2.812987,-2.705699,-2.862173,-2.798932,-2.78786,-2.58244,-2.720937,-2.831872,75.21,74.98,75.67,75.54,74.79,74.67,74.67,75.72
"2020-02-23 13:00:00",5669,0,5,0,26.43,29.11,"NAN",1.865,267.5,21.38,176.0564,4.051784,-2.686083,-2.610077,-2.745784,-2.696446,-2.71617,-2.51123,-2.6466,-2.76407,74.29,74.25,74.71,74.64,74.06,73.97,74.07,75.12
"2020-02-23 13:05:00",5670,0,5,0,22.14,25.52,"NAN",2.026,268.6,15.58,189.6604,4.947747,-2.537613,-2.497387,-2.623986,-2.577415,-2.613364,-2.400553,-2.53245,-2.602471,73.14,73.11,73.59,73.5,73.07,73.04,73.2,73.77
"2020-02-23 13:10:00",5671,0,5,0,19.56,23.54,"NAN",1.785,259.5,22.88,203.8601,3.497447,-2.453225,-2.414563,-2.533196,-2.497783,-2.540012,-2.318015,-2.462312,-2.47974,73.13,72.99,73.66,73.48,72.81,72.69,72.87,73.6
"2020-02-23 13:15:00",5672,0,5,0,19.57,22.31,"NAN",1.7,256.5,25.25,221.0119,5.670274,-2.403738,-2.380517,-2.501057,-2.465282,-2.474853,-2.251636,-2.40483,-2.409481,72.93,72.7,73.46,73.3,72.49,72.34,72.4,73.25
"2020-02-23 13:20:00",5673,0,5,0,18.05,21.07,"NAN",2.273,259.6,18.48,237.3912,4.066173,-2.283797,-2.259215,-2.384421,-2.346496,-2.366678,-2.154082,-2.294974,-2.281954,71.71,71.72,72.26,72.24,71.6,71.56,71.74,72.11
"2020-02-23 13:25:00",5674,0,5,0,16.77,20.37,"NAN",2.136,265.1,22.04,248.3075,4.730296,-2.193518,-2.170104,-2.286615,-2.264463,-2.274758,-2.061672,-2.203371,-2.146336,71.93,71.62,72.46,72.3,71.36,71.29,71.34,72.27
"2020-02-23 13:30:00",5675,0,5,0,21.95,26.45,"NAN",2.162,254.2,23.33,254.2546,3.567805,-2.11572,-2.133241,-2.229102,-2.212352,-2.235766,-2.028632,-2.171464,-2.090436,71.17,71.38,71.75,71.8,71.24,71.12,71.25,71.42
"2020-02-23 13:35:00",5676,0,5,0,21.49,25.91,"NAN",1.889,259.5,25.73,249.488,6.023874,-2.009743,-2.071899,-2.124458,-2.1439,-2.2068,-2.000682,-2.145177,-1.974241,71.46,71.44,72.04,72.06,71.12,70.99,71.12,71.82
"2020-02-23 13:40:00",5677,0,5,0,20.81,24.36,"NAN",2.144,255.3,26.4,279.2773,9.501181,-1.988473,-2.025344,-2.104895,-2.111712,-2.155586,-1.943093,-2.062853,-1.982911,70.48,70.89,71.06,71.19,70.74,70.6,70.66,70.89
"2020-02-23 13:45:00",5678,0,5,0,21,24.63,"NAN",1.928,251.4,24.52,293.5659,3.358108,-1.835203,-1.892034,-1.940976,-1.955736,-2.029058,-1.809332,-1.953421,-1.800605,70.42,70.46,70.91,71.03,70.21,70.11,70.14,70.77
"2020-02-23 13:50:00",5679,0,5,0,22.59,26.99,"NAN",1.568,250.8,31.75,312.9291,5.646771,-1.640178,-1.693491,-1.75932,-1.765641,-1.829615,-1.601322,-1.740696,-1.614541,69.13,69.52,69.78,69.97,69.36,69.27,69.44,69.49
"2020-02-23 13:55:00",5680,0,5,0,20.35,25.39,"NAN",1.978,250.4,23.37,321.5125,3.568854,-1.472649,-1.5766,-1.600852,-1.632257,-1.720792,-1.525087,-1.671342,-1.425824,68.65,68.94,69.24,69.38,68.8,68.75,68.87,68.91
"2020-02-23 14:00:00",5681,0,5,0,19.79,24.05,"NAN",2.017,248.3,23.52,322.4672,4.73048,-1.320599,-1.429188,-1.44984,-1.475246,-1.59264,-1.391039,-1.538575,-1.264794,68.22,68.48,68.75,68.91,68.45,68.42,68.58,68.43
"2020-02-23 14:05:00",5682,0,5,0,17.87,21.2,"NAN",1.03,238.3,22.26,341.2842,8.303859,-1.097214,-1.261862,-1.202007,-1.293058,-1.434959,-1.208434,-1.352665,-1.037476,67.19,67.9,67.89,68.27,67.77,67.65,67.8,67.49
"2020-02-23 14:10:00",5683,0,5,0,20.93,24.9,"NAN",1.14,232.3,22.44,363.3539,5.309633,-0.8878741,-1.066671,-0.9922666,-1.085513,-1.215724,-1.014421,-1.166809,-0.8484721,65.98,66.94,66.68,67.2,66.83,66.69,66.92,66.42
"2020-02-23 14:15:00",5684,0,5,0,18.73,21.76,"NAN",0.751,208.6,28.91,372.4901,4.441811,-0.6583611,-0.8699297,-0.7372311,-0.8778208,-1.019647,-0.8137602,-0.9864007,-0.6042883,65.63,66.09,65.71,66.28,65.76,65.53,65.63,66.33
"2020-02-23 14:20:00",5685,0,5,0,20.93,24.46,"NAN",0.917,188.7,24.91,390.7564,4.47112,0.2074879,-0.2910783,0.2310874,-0.2135506,-0.4639125,-0.3266605,-0.6959158,0.3099429,61.72,63.97,61.54,63.63,63.88,64.02,65.22,61.71
"2020-02-23 14:25:00",5686,0,5,0,22.94,29.08,"NAN",1.254,200.5,20.88,405.3175,2.918974,0.05411657,-0.5274144,0.01775716,-0.436769,-0.7279562,-0.5872627,-0.8755882,0.1454018,62.47,64.78,62.6,64.47,64.88,64.99,65.82,62.59
"2020-02-23 14:30:00",5687,0,5,0,24.41,30.65,"NAN",1.158,192.4,27.48,415.7118,7.226745,-0.1135324,-0.595793,-0.1186494,-0.5150603,-0.7855448,-0.6269099,-0.9044837,-0.05747198,62.99,64.66,62.64,64.53,64.73,64.89,65.49,63.4
"2020-02-23 14:35:00",5688,0,5,0,21.43,26.18,"NAN",1.191,190,22.27,435.0216,2.866791,0.5004367,-0.1135071,0.544856,0.02291336,-0.4174911,-0.3200846,-0.6498708,0.580792,61.46,64.13,60.95,63.3,64.36,64.6,65.45,61.48
"2020-02-23 14:40:00",5689,0,5,0,20.39,24,"NAN",1.206,200.5,31.76,443.4276,4.114157,0.7204291,-0.001277669,0.7524378,0.155077,-0.2819271,-0.2009996,-0.5638599,0.7664273,59.95,62.96,60.03,62.5,63.48,64.21,65.51,60.26
"2020-02-23 14:45:00",5690,0,5,0,18.46,21.74,"NAN",0.951,192.6,26.87,412.5992,17.98849,0.6713608,0.1009796,0.6048927,0.2552989,-0.1532158,-0.104748,-0.5141236,0.7647395,60.43,62.18,60.41,61.35,62.46,62.97,64.41,60.67
"2020-02-23 14:50:00",5691,0,5,0,18.58,22.92,"NAN",0.876,189.8,25.35,406.7646,34.76215,1.03142,0.4016168,1.006237,0.6541939,0.0872303,0.1313244,-0.2883972,1.163447,59.74,62.27,59.85,61.49,62.9,63.43,64.6,59.54
"2020-02-23 14:55:00",5692,0,5,0,19.33,23.61,"NAN",1.32,197.9,26.47,462.6654,14.45103,0.8857983,0.2915841,0.8736479,0.4699844,-0.02986526,0.04255969,-0.3245777,1.0321,60.25,62.38,59.86,61.68,62.92,63.39,64.66,60.18
"2020-02-23 15:00:00",5693,0,5,0,18.43,22.41,"NAN",1.633,202.7,19.18,462.4685,13.33079,0.6406595,0.09235573,0.6491974,0.2450707,-0.1731735,-0.05647011,-0.3742564,0.7241086,62.57,64.14,62.48,63.79,64.29,64.32,65.11,62.76
"2020-02-23 15:05:00",5694,0,5,0,19.08,22.57,"NAN",1.113,216.2,27.18,472.3779,8.762353,0.5304946,0.1058928,0.4776151,0.1989325,-0.114477,0.02622147,-0.2445628,0.5884799,62.85,64.19,63.14,64.12,64.39,64.37,65.03,63.25
"2020-02-23 15:10:00",5695,0,5,0,19.12,22.09,"NAN",1.06,222.4,32.93,486.7831,22.37238,0.6127924,0.214772,0.4440057,0.2896975,0.02716815,0.2419676,0.03697548,0.7499503,61.98,63.88,62.95,63.63,64.08,64.04,64.4,61.88
"2020-02-23 15:15:00",5696,0,5,0,21.53,25.41,"NAN",0.953,197.6,22.69,511.4539,6.621396,1.09248,0.6521308,0.9314749,0.7432359,0.4803282,0.6685131,0.442037,1.184589,59.93,61.46,60.41,61.35,61.56,61.77,62.63,60.23
"2020-02-23 15:20:00",5697,0,5,0,20.76,24.1,"NAN",1.095,188.6,28.61,496.516,22.58082,1.936081,1.180473,1.733529,1.36224,0.9150008,1.018233,0.6655296,2.052715,57.69,60.53,58.56,59.95,60.76,61.02,62.26,57.65
"2020-02-23 15:25:00",5698,0,5,0,16.92,20.5,"NAN",0.941,208,39.24,495.5682,24.83463,1.490422,0.9904001,1.356191,1.146463,0.7786049,0.9236707,0.5932653,1.637782,60.23,62.13,60.7,61.62,62.07,62.15,63.2,60.45
"2020-02-23 15:30:00",5699,0,5,0,16.52,20.85,"NAN",1.651,188.2,28.41,522.9165,11.21762,1.709908,1.06398,1.54402,1.217934,0.8132551,0.9524089,0.6356927,1.791352,60.23,62.47,60.48,62.04,62.74,62.9,63.79,60.16
"2020-02-23 15:35:00",5700,0,5,0,17.84,22.56,"NAN",0.828,186.5,31.99,552.7299,5.254507,1.755241,1.251316,1.71203,1.367548,1.053481,1.220235,0.958249,1.872775,58.8,60.45,58.69,60.18,60.48,60.76,61.62,58.84
"2020-02-23 15:40:00",5701,0,5,0,17.12,20.81,"NAN",1.259,162.1,25.7,553.3328,11.91266,2.243491,1.731382,2.241819,1.867309,1.564608,1.735204,1.432194,2.333153,60,61.02,59.47,60.86,60.86,60.86,61.65,59.85
"2020-02-23 15:45:00",5702,0,5,0,22.95,26.7,"NAN",0.885,175.5,35.14,561.6588,5.030024,2.07009,1.722923,2.139729,1.813318,1.574833,1.732267,1.401746,2.198991,58.9,59.91,58.24,59.32,60.04,60.44,61.62,58.86
"2020-02-23 15:50:00",5703,0,5,0,18.53,22.13,"NAN",1.055,187,33.06,572.9869,4.623724,2.24582,1.923611,2.431557,2.124154,1.675221,1.802306,1.437467,2.510125,59.9,60.54,59,59.99,60.52,60.84,61.81,58.99
"2020-02-23 15:55:00",5704,0,5,0,18.03,21.14,"NAN",1.253,193.4,30.02,577.3936,1.908339,2.20886,2.0044,2.517485,2.144939,1.738132,1.813299,1.443355,2.644134,60.95,61.07,59.01,60.65,61.41,61.87,62.95,59.23
"2020-02-23 16:00:00",5705,0,5,0,16.84,21.6,"NAN",0.573,207.7,35.08,583.1525,2.580012,2.605003,2.604104,2.962085,2.66814,2.357784,2.394081,2.079987,3.084615,58.05,57.13,56.77,57.36,57.37,58.21,58.99,56.45
"2020-02-23 16:05:00",5706,0,5,0,17.44,21.48,"NAN",1.309,185,29.63,586.5342,2.16187,2.610124,2.498132,2.850412,2.578475,2.228642,2.341215,2.050473,3.017897,60.59,59.8,58.72,59.65,59.93,60.18,60.85,59.07
"2020-02-23 16:10:00",5707,0,5,0,17.72,22.43,"NAN",1.666,192.1,23.49,594.938,2.283498,2.686849,2.441914,2.895163,2.536324,2.180799,2.318474,2.002993,3.025146,59.06,59.43,57.67,59.16,59.76,59.82,60.6,58.17
"2020-02-23 16:15:00",5708,0,5,0,17.65,21.14,"NAN",1.824,200.6,31.74,599.374,3.367241,2.705571,2.373356,2.808536,2.483702,2.143491,2.30188,1.974892,2.931855,59.96,60.47,59.41,60.29,60.53,60.46,61.22,59.74
"2020-02-23 16:20:00",5709,0,5,0,16.6,19.37,"NAN",1.873,196.9,25.8,606.4109,4.543436,2.774407,2.398108,2.827641,2.523741,2.177507,2.325274,1.990402,2.909524,58.66,59.71,58.36,59.29,59.88,60.05,61.01,58.73
"2020-02-23 16:25:00",5710,0,5,0,17.57,20.78,"NAN",1.377,201.5,29.79,610.2032,1.600921,2.74007,2.409005,2.734045,2.526203,2.203392,2.38131,2.126874,2.830984,60.18,60.84,59.94,60.64,60.69,60.71,61.06,60.58
"2020-02-23 16:30:00",5711,0,5,0,16.11,19.41,"NAN",1.845,181.3,20.16,606.8163,5.24793,3.126318,2.75805,3.126606,2.826596,2.56107,2.723562,2.460161,3.180457,57.4,58.48,56.96,58.32,58.51,58.69,59.44,57.58
"2020-02-23 16:35:00",5712,0,5,0,16.1,19.98,"NAN",1.527,186.1,25.05,619.0434,2.102302,3.516787,3.011921,3.489153,3.114953,2.745638,2.87623,2.533,3.561669,56,57.49,55.68,57.07,57.96,58.32,59.25,56.25
"2020-02-23 16:40:00",5713,0,5,0,16.09,19.66,"NAN",1.419,188.5,32.64,621.1292,1.885933,3.940266,3.379742,3.950905,3.585492,3.003138,3.133934,2.752014,4.033547,55.45,56.65,54.82,56.23,57.17,57.44,58.64,55.66
"2020-02-23 16:45:00",5714,0,5,0,17.73,21.25,"NAN",1.435,189.9,31.71,621.1542,2.617432,3.972453,3.411584,4.00342,3.588805,3.102951,3.190373,2.815598,4.067552,55.22,56.63,54.89,56.12,56.6,56.96,58.17,55.51
"2020-02-23 16:50:00",5715,0,5,0,19,22.88,"NAN",1.803,194.4,27.48,620.7734,2.348901,3.79729,3.268755,3.754097,3.426866,3.024706,3.148468,2.755513,3.883385,56.31,57.84,56.14,57.3,57.81,57.97,59.11,56.12
"2020-02-23 16:55:00",5716,0,5,0,17.11,19.56,"NAN",1.381,188.4,35.99,623.1059,2.373772,3.818318,3.458688,3.866699,3.602253,3.204381,3.331363,2.973846,3.91145,55.62,56.87,55.21,56.28,56.85,57.17,58.17,55.73
"2020-02-23 17:00:00",5717,0,5,0,17.03,20.8,"NAN",1.103,195.2,30.4,625.4946,1.602871,3.956293,3.552784,3.964199,3.69979,3.320732,3.462673,3.173512,4.011975,56.56,57.36,56.3,56.9,57.18,57.28,57.96,56.92
"2020-02-23 17:05:00",5718,0,5,0,17.93,22.22,"NAN",1.432,195.3,27.26,623.5291,2.939031,4.09237,3.775708,4.145563,3.928944,3.6279,3.782097,3.460468,4.132014,55.97,56.69,55.61,56.36,56.49,56.65,57.63,56.19
"2020-02-23 17:10:00",5719,0,5,0,15.36,20.04,"NAN",1.683,198.7,24.54,613.7108,4.109627,3.822558,3.542236,3.827663,3.634728,3.400074,3.578673,3.294164,3.893738,56.87,57.42,56.51,57.45,56.89,56.96,57.91,57.01
"2020-02-23 17:15:00",5720,0,5,0,15.06,19.03,"NAN",1.81,200.4,18.78,623.2457,4.540292,4.105403,3.694843,4.126726,3.806076,3.469479,3.625511,3.315204,4.205482,56.34,57.23,55.83,56.75,57.15,57.19,57.91,56.2
"2020-02-23 17:20:00",5721,0,5,0,17.13,22.47,"NAN",1.287,182.1,25.73,620.6976,6.327157,4.30303,3.962451,4.345083,4.068895,3.729812,3.906899,3.584336,4.479648,55.84,55.95,54.85,55.71,55.98,56.13,57.04,55.42
"2020-02-23 17:25:00",5722,0,5,0,17.21,20.3,"NAN",1.699,186.6,20.46,623.2412,2.60269,4.738039,4.348116,4.881484,4.4664,4.049428,4.163723,3.820258,5.02403,55.25,55.5,53.55,55.19,55.5,55.76,56.58,54.32
"2020-02-23 17:30:00",5723,0,5,0,18,21.55,"NAN",1.713,185.6,24.18,621.1692,4.05399,4.617858,4.402545,4.891239,4.513971,4.128801,4.23361,3.854614,4.979743,55.73,54.9,53.35,54.51,55.28,55.56,56.59,54.61
"2020-02-23 17:35:00",5724,0,5,0,13.72,17.91,"NAN",1.482,186.9,24.39,620.4692,3.332676,4.631819,4.546237,4.985002,4.646437,4.258832,4.365127,3.961325,5.122344,56.25,54.82,53.77,54.84,55.2,55.51,56.62,54.33
"2020-02-23 17:40:00",5725,0,5,0,15.09,17.95,"NAN",1.696,186.5,24.95,618.5456,1.209526,4.598639,4.492745,5.031288,4.654953,4.206815,4.339994,3.981751,5.074658,55.9,54.7,53.34,54.41,54.59,54.63,55.52,54.6
"2020-02-23 17:45:00",5726,0,5,0,16.14,18.21,"NAN",1.516,193.9,27.07,611.7092,3.277062,4.681141,4.678383,5.241244,4.810478,4.393235,4.529506,4.121517,5.162263,54.43,53.79,51.87,53.44,54.01,54.23,55.29,52.88
"2020-02-23 17:50:00",5727,0,5,0,13.47,15.94,"NAN",1.572,184.6,25.58,607.6143,1.899051,4.758532,4.686681,5.190917,4.816274,4.417548,4.573386,4.216923,5.274887,53.2,52.75,51.03,52.23,53.12,53.47,54.39,51.42
"2020-02-23 17:55:00",5728,0,5,0,16.45,20.13,"NAN",1.315,182.9,24.45,608.0476,0.9623774,4.8001,4.725736,5.172872,4.85302,4.477504,4.623341,4.270595,5.267445,54.21,53.24,51.66,52.75,53.29,53.5,54.5,52.88
"2020-02-23 18:00:00",5729,0,5,0,13.78,16.04,"NAN",1.613,178.9,25.38,600.6426,7.616633,4.991056,4.922725,5.423803,5.020339,4.673889,4.815768,4.41348,5.449997,53.37,52.94,51.21,52.4,52.9,53.14,54.11,51.97
"2020-02-23 18:05:00",5730,0,5,0,14.66,19.42,"NAN",1.66,181.5,21.25,590.7258,8.240593,4.951452,4.931498,5.35116,5.037944,4.66858,4.794423,4.424395,5.364141,54.07,53.12,51.63,52.63,53.29,53.41,54.48,52.74
"2020-02-23 18:10:00",5731,0,5,0,13.8,17.94,"NAN",1.449,185.7,25.18,597.4033,2.492604,4.723132,4.758029,5.232147,4.905961,4.469534,4.601853,4.166544,5.077726,55.62,53.99,52.39,53.54,53.93,54.11,55.05,54.72
"2020-02-23 18:15:00",5732,0,5,0,14.27,18.08,"NAN",1.625,184.7,26.6,596.1,2.762242,4.852905,4.976409,5.474212,5.065333,4.688491,4.792396,4.360519,5.102354,54.41,52.76,51.53,52.47,52.86,53.14,54.22,53.79
"2020-02-23 18:20:00",5733,0,5,0,11.36,15.38,"NAN",1.435,190.7,36.97,592.3319,2.623616,4.893655,4.974187,5.468881,5.147477,4.729146,4.841931,4.415418,5.189202,55.25,53.69,52.15,52.98,53.76,53.79,54.79,54.18
"2020-02-23 18:25:00",5734,0,5,0,14.84,18.37,"NAN",1.618,176.5,22.38,584.8185,3.158658,4.832757,4.940766,5.393279,5.084703,4.643792,4.747841,4.382542,5.225016,53.31,52.26,50.65,51.68,52.57,52.94,53.89,52.1
"2020-02-23 18:30:00",5735,0,5,0,14.35,17.48,"NAN",1.1,199,27.4,576.9264,2.35964,4.947903,4.994455,5.375517,5.094791,4.759989,4.887946,4.534513,5.258865,54.36,53.24,52.34,52.98,52.93,53.14,53.56,53.94
"2020-02-23 18:35:00",5736,0,5,0,16.16,20.11,"NAN",1.428,186.1,30.16,564.2158,5.695113,5.511969,5.345426,5.777035,5.522101,5.073747,5.229578,4.890231,5.740555,50.78,51.17,49.62,50.35,51.38,51.68,52.63,50.44
"2020-02-23 18:40:00",5737,0,5,0,14.01,19.05,"NAN",1.885,196,16.94,550.0773,5.897949,5.506569,5.140371,5.607184,5.311612,4.86435,4.948103,4.559044,5.631193,51.52,52.03,50.82,51.56,52.07,52.42,53.28,51.51
"2020-02-23 18:45:00",5738,0,5,0,11.56,15.37,"NAN",0.971,199.9,27.7,498.7461,34.59124,5.283735,5.013636,5.316642,5.130402,4.818819,4.988986,4.698277,5.318474,52.26,52.3,51.6,51.76,52.22,52.35,52.89,52.53
"2020-02-23 18:50:00",5739,0,5,0,12.45,14.94,"NAN",1.753,214.9,22.31,495.9129,15.81398,5.330033,5.155885,5.283255,5.275362,4.965397,5.130859,4.834116,5.342225,52.2,52.27,52.22,51.97,52.16,52.21,52.82,52.52
"2020-02-23 18:55:00",5740,0,5,0,11.78,14.21,"NAN",1.664,212.2,27.49,483.6136,21.65637,5.053854,4.848587,4.81718,4.944758,4.678142,4.859635,4.593805,5.073988,53,52.78,53.55,52.65,52.51,52.65,53.12,53.42
"2020-02-23 19:00:00",5741,0,5,0,11.23,15.01,"NAN",1.844,211.3,24.6,495.3287,20.47268,5.078021,4.877437,4.753504,4.971112,4.72682,4.924022,4.655436,5.082798,52.26,52.49,53.42,52.33,52.18,52.16,52.64,52.69
"2020-02-23 19:05:00",5742,0,5,0,15.65,19.43,"NAN",2.327,208.2,23.26,451.8365,42.63762,5.202213,4.905366,4.788534,4.990541,4.737899,4.918866,4.659124,5.209998,52.31,52.61,53.29,52.45,52.49,52.6,52.98,52.3
"2020-02-23 19:10:00",5743,0,5,0,13.71,17.27,"NAN",1.398,215.2,26.26,526.2343,5.971414,5.170152,4.961747,4.810937,5.034937,4.813822,5.021018,4.810611,5.219098,52.03,51.97,52.94,52,51.8,51.7,51.98,52.49
"2020-02-23 19:15:00",5744,0,5,0,12.73,17.98,"NAN",1.6,214.7,27.49,525.0288,1.741566,5.43931,5.204141,5.103678,5.288418,5.046851,5.235383,4.973887,5.476908,51.38,52.04,52.03,51.78,51.83,51.82,52.27,51.58
"2020-02-23 19:20:00",5745,0,5,0,12.98,16.64,"NAN",1.884,220.1,26.1,517.1437,3.291638,5.46929,5.245063,5.279834,5.351027,5.084318,5.278331,5.006467,5.542676,51.89,51.58,51.8,51.49,51.43,51.47,51.85,52.06
"2020-02-23 19:25:00",5746,0,5,0,12.22,14.56,"NAN",1.47,211.1,29.28,501.9234,5.770134,5.439416,5.188911,5.340273,5.279217,5.011194,5.216257,4.92642,5.546943,51.82,52.26,52.1,52.14,52.13,52.04,52.17,51.59
"2020-02-23 19:30:00",5747,0,5,0,12.4,16.57,"NAN",1.72,208.3,25.94,482.0497,5.608564,5.616253,5.299547,5.545167,5.446855,5.169558,5.369536,5.090485,5.75576,50.79,51.42,50.71,50.97,51.2,51.19,51.84,50.83
"2020-02-23 19:35:00",5748,0,5,0,13.73,17.73,"NAN",1.651,216.1,28.56,464.2838,5.089295,5.670938,5.352968,5.552085,5.479643,5.147684,5.339052,5.054116,5.76819,50.73,51.16,51.05,50.9,51.02,50.96,51.52,50.87
"2020-02-23 19:40:00",5749,0,5,0,12.62,16.43,"NAN",1.737,211.4,21.27,447.5128,4.915531,5.622519,5.270329,5.3975,5.421542,5.05723,5.240165,4.953582,5.659335,50.75,51.57,51.53,51.15,51.5,51.52,52.04,50.99
"2020-02-23 19:45:00",5750,0,5,0,12.37,16.78,"NAN",1.778,202.6,26.16,430.5032,4.451292,5.556162,5.244833,5.268925,5.364674,5.036215,5.224415,4.975171,5.58004,50.7,50.95,51.27,50.74,50.86,51.01,51.46,50.94
"2020-02-23 19:50:00",5751,0,5,0,13.68,18.56,"NAN",0.908,208.9,30.33,412.2296,7.636381,5.838494,5.520587,5.523835,5.653847,5.286638,5.445552,5.147858,5.869092,49.63,50.29,50.47,49.7,50.37,50.53,51.14,50.02
"2020-02-23 19:55:00",5752,0,5,0,13.82,18.1,"NAN",1.843,211.8,21.52,402.1049,3.421783,5.752108,5.482324,5.53719,5.655512,5.278668,5.483689,5.207583,5.791125,50.12,50.64,50.4,50.12,50.74,50.8,51.26,50.39
"2020-02-23 20:00:00",5753,0,5,0,14.31,18.58,"NAN",0.807,203.2,20.91,384.2803,10.46156,5.883795,5.689481,5.733771,5.803037,5.499984,5.727662,5.467476,5.916448,51.31,50.25,50.85,50.15,49.75,49.47,50.1,51.94
"2020-02-23 20:05:00",5754,0,5,0,14.68,18.93,"NAN",0.571,193.7,32.09,332.4888,27.84939,6.332635,6.024071,6.253423,6.17557,5.866055,6.040421,5.669879,6.39931,50.69,51.26,50.35,50.49,50.9,50.7,51.11,51.1
"2020-02-23 20:10:00",5755,0,5,0,13.54,16.76,"NAN",0.97,198,26.32,356.1085,5.736579,5.971744,5.610849,5.948758,5.870612,5.496602,5.731825,5.483436,6.008859,51.25,51.06,50.66,50.49,50.37,50.11,50.42,51.55
"2020-02-23 20:15:00",5756,0,5,0,16.44,20.62,"NAN",1.061,204.6,21.92,343.4191,3.23159,5.968508,5.727533,5.944529,5.90627,5.601917,5.797043,5.519461,5.94772,49.3,49.64,49.13,49.32,49.21,49.36,50,49.86
"2020-02-23 20:20:00",5757,0,5,0,18.35,22.43,"NAN",0.8,195.3,33.18,336.893,4.058195,6.208094,5.951508,6.169891,6.088832,5.786135,5.961392,5.645506,6.175193,49.4,50.09,49.23,49.41,49.91,49.99,50.38,49.82
"2020-02-23 20:25:00",5758,0,5,0,17,20.18,"NAN",1.56,186.7,23.08,320.4297,4.089736,6.251451,5.970927,6.180223,6.071399,5.742628,5.895469,5.57917,6.266684,49.67,49.5,48.94,49.16,49.55,49.69,50.49,50.28
"2020-02-23 20:30:00",5759,0,5,0,18.31,22.62,"NAN",0.845,202.3,27.1,306.1463,4.727368,6.047583,5.727959,6.003584,5.864372,5.492288,5.637206,5.291484,6.057109,50.08,50.65,49.85,50.09,50.55,50.78,51.39,50.57
"2020-02-23 20:35:00",5760,0,5,0,18.27,23.06,"NAN",0.979,195.7,29.8,290.1368,4.202031,6.03892,5.715178,5.999329,5.884397,5.507987,5.672214,5.381895,6.031327,51.42,51.56,50.87,51.29,51.13,51.19,51.75,51.83
"2020-02-23 20:40:00",5761,0,5,0,16.87,20.63,"NAN",1.488,201,21.34,274.0743,4.774295,5.94649,5.653494,5.948319,5.763817,5.471143,5.628318,5.321318,5.892773,50.6,50.44,49.81,50.19,50.32,50.44,51.14,51.28
"2020-02-23 20:45:00",5762,0,5,0,16.67,21.13,"NAN",1.622,211.9,24.51,250.2362,8.217252,5.824596,5.528512,5.797342,5.644407,5.325838,5.494622,5.218483,5.801826,50.74,51.09,50.37,50.74,50.98,51.02,51.49,51.03
"2020-02-23 20:50:00",5763,0,5,0,16.73,21.8,"NAN",1.321,204.1,24.57,228.2522,5.000196,5.643608,5.395916,5.604331,5.504267,5.231749,5.37989,5.13148,5.627524,50.77,50.93,50.48,50.7,51.02,51.04,51.48,51.3
"2020-02-23 20:55:00",5764,0,5,0,17.28,20.56,"NAN",1.25,206.2,21.65,217.0061,2.951222,5.571824,5.364603,5.538478,5.432844,5.154957,5.342408,5.07644,5.54438,52.51,52.13,51.96,52.01,52.16,52.1,52.33,53.17
"2020-02-23 21:00:00",5765,0,5,0,14.54,17.48,"NAN",1.169,200.8,21.26,214.9001,4.698858,5.564285,5.410932,5.533265,5.471292,5.232415,5.421437,5.152285,5.506103,51.79,51.38,51.08,51.11,51.18,51.09,51.56,52.19
"2020-02-23 21:05:00",5766,0,5,0,17.34,22.44,"NAN",1.264,195.5,16.58,202.4677,4.18043,5.579848,5.444074,5.583868,5.500952,5.258372,5.448384,5.185229,5.530159,51.76,51.44,51.02,51.32,51.55,51.46,51.98,51.99
